Module,Rank,Taxon,ASV_count,Degree_sum,Mean_relative_abundance_pct_sum,Percent_nodes_within_module,Percent_degree_within_module,Percent_abundance_within_module
1,Family,Methylophilaceae,1,43,0.05864851880559405,0.6493506493506493,0.8977035490605428,0.09537552080633817
1,Family,Cellvibrionaceae,2,25,0.05119993014671289,1.2987012987012987,0.5219206680584552,0.08326246088460637
1,Family,NS7 marine group,2,41,0.04870526409734546,1.2987012987012987,0.8559498956158664,0.079205579678706
1,Family,Rubritaleaceae,1,62,0.045132316695494924,0.6493506493506493,1.2943632567849688,0.07339517344500851
1,Family,NS9 marine group,2,54,0.043387220165112254,1.2987012987012987,1.1273486430062631,0.07055725879972499
1,Family,Magnetospiraceae,1,7,0.0432955577257583,0.6493506493506493,0.14613778705636743,0.07040819530980565
1,Family,OCS116 clade,1,49,0.038235571047611626,0.6493506493506493,1.022964509394572,0.062179532855412334
1,Family,Hyphomonadaceae,3,85,0.03496525990611527,1.948051948051948,1.7745302713987474,0.05686128041406961
1,Family,Thalassospiraceae,1,18,0.03307231515315497,0.6493506493506493,0.3757828810020877,0.05378293171323263
1,Family,Coxiellaceae,3,59,0.032063881538247054,1.948051948051948,1.231732776617954,0.0521429946239555
1,Family,Cyclobacteriaceae,2,74,0.030810030606692594,1.2987012987012987,1.5448851774530272,0.05010395445642935
1,Family,MWH-UniP1 aquatic group,2,73,0.024639226695787834,1.2987012987012987,1.524008350730689,0.04006885640481082
1,Family,Clade III,1,56,0.022815417229876237,0.6493506493506493,1.1691022964509394,0.03710293703966129
1,Family,PS1 clade,1,35,0.01862057500265816,0.6493506493506493,0.7306889352818372,0.03028119166110311
1,Family,Pirellulaceae,2,21,0.013398877393703221,1.2987012987012987,0.4384133611691023,0.021789551307863954
1,Family,Alteromonadaceae,1,16,0.013358714854643973,0.6493506493506493,0.33402922755741127,0.02172423809693056
1,Family,OM182 clade,1,11,0.013028850430087745,0.6493506493506493,0.22964509394572025,0.02118780526063304
1,Family,Alcanivoracaceae1,1,2,0.012517815371030553,0.6493506493506493,0.04175365344467641,0.020356748724159553
1,Family,Litoricolaceae,1,12,0.009764617415868107,0.6493506493506493,0.25052192066805845,0.015879437204545908
1,Family,Crocinitomicaceae,1,39,0.00886355840790456,0.6493506493506493,0.81419624217119,0.014414115080271413
1,Family,Diplorickettsiaceae,1,32,0.007229560997512342,0.6493506493506493,0.6680584551148225,0.011756872285633251
1,Family,Methylophagaceae,1,2,0.007139338355523675,0.6493506493506493,0.04175365344467641,0.011610150226092129
1,Family,Microtrichaceae,1,11,0.005441183397191816,0.6493506493506493,0.22964509394572025,0.008848573005401638
1,Family,Bacteriovoracaceae,1,12,0.00453893843787057,0.6493506493506493,0.25052192066805845,0.007381322260751128
1,Family,Kiloniellaceae,1,9,0.0038047271022216673,0.6493506493506493,0.18789144050104384,0.006187331518179263
2,Family,Cyanobiaceae,12,290,10.908326294243238,10.256410256410257,10.35344519814352,48.655166918515995
